City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
512,Pangkalanbuun,100,ID,2021-03-28 16:56:53,93,-2.6833,111.6167,75.61,0.45
513,Vestmanna,75,FO,2021-03-28 16:56:53,87,62.1564,-7.1664,39.2,24.16
514,Christchurch,100,NZ,2021-03-28 16:56:53,94,-43.5333,172.6333,62.01,4.61
515,Yakeshi,99,CN,2021-03-28 16:56:53,98,49.2833,120.7333,33.12,8.63
516,Payo,82,ID,2021-03-28 16:56:54,99,-3.7508,103.6372,73.2,2.53
517,Evreux,0,FR,2021-03-28 16:56:54,47,49.0241,1.1508,59.0,12.66
518,Abalak,68,RU,2021-03-28 16:56:54,97,58.1286,68.5944,14.54,2.64
519,Kieta,43,PG,2021-03-28 16:56:55,85,-6.2167,155.6333,78.08,3.36
520,Concordia,90,AR,2021-03-28 16:56:55,77,-31.393,-58.0209,68.0,5.75
521,Canala,40,NC,2021-03-28 16:56:55,88,-21.5333,165.95,71.6,1.14
522,Rock Sound,52,BS,2021-03-28 16:56:29,70,24.9,-76.2,77.38,16.17
523,Hellvik,75,NO,2021-03-28 16:56:56,81,59.9156,5.781,46.99,10.36
524,Nishihara,75,JP,2021-03-28 16:56:56,94,26.1842,127.7558,71.6,3.71
525,Iquique,0,CL,2021-03-28 16:56:56,56,-20.2208,-70.1431,71.6,9.22
526,Tarbert,75,GB,2021-03-28 16:56:57,94,55.8628,-5.4162,53.6,23.02
527,Tevaitoa,30,PF,2021-03-28 16:56:57,74,-16.7833,-151.5,81.9,22.39
528,Nome,90,US,2021-03-28 16:53:18,78,64.5011,-165.4064,9.0,24.16
529,Bambous Virieux,75,MU,2021-03-28 16:55:07,83,-20.3428,57.7575,80.6,3.44
530,Sibu,40,MY,2021-03-28 16:56:57,94,2.3,111.8167,77.0,3.44
531,Goderich,100,CA,2021-03-28 16:56:58,93,43.7501,-81.7165,41.0,10.36
532,Sidi Ali,82,DZ,2021-03-28 16:56:58,56,36.0998,0.4206,65.89,11.34
533,Coihaique,75,CL,2021-03-28 16:56:58,63,-45.5752,-72.0662,62.6,4.61
534,Linxia,86,CN,2021-03-28 16:56:59,33,35.6003,103.2064,46.85,2.75
535,Kabare,97,CD,2021-03-28 16:56:59,91,-2.4683,28.8242,60.28,3.36
536,Ontario,1,US,2021-03-28 16:52:05,36,34.0633,-117.6509,73.0,3.09
537,Kazerun,3,IR,2021-03-28 16:56:59,21,29.6195,51.6541,65.14,4.21
538,Mangai,69,CD,2021-03-28 16:57:00,71,-4.05,19.5333,78.76,0.98
539,Morondava,0,MG,2021-03-28 16:55:20,75,-20.2833,44.2833,79.84,10.47
540,Korem,59,ET,2021-03-28 16:57:00,40,12.5058,39.5228,58.23,5.55
541,Cockburn Town,40,TC,2021-03-28 16:57:00,69,21.4612,-71.1419,80.6,17.27
542,Nicoya,0,CR,2021-03-28 16:57:01,40,10.1483,-85.452,89.6,23.02
543,Langres,0,FR,2021-03-28 16:57:01,33,47.8333,5.3333,60.8,8.05
544,Alvik,73,SE,2021-03-28 16:57:01,100,60.7477,14.8746,42.8,4.61
545,Takoradi,7,GH,2021-03-28 16:57:01,72,4.8845,-1.7554,83.21,10.25
546,Keita,0,NE,2021-03-28 16:57:02,8,14.7551,5.7749,91.4,13.8
547,Aykhal,100,RU,2021-03-28 16:57:02,97,66.0,111.5,14.02,5.08
548,Trzebiatow,99,PL,2021-03-28 16:57:02,68,54.0615,15.2648,48.0,15.64
549,Barcarena,40,BR,2021-03-28 16:57:03,89,-1.5058,-48.6258,78.8,9.22
550,Zambrano,98,CO,2021-03-28 16:57:03,29,9.7472,-74.8153,97.77,8.61
551,Taksimo,10,RU,2021-03-28 16:57:03,83,56.3444,114.8794,7.72,3.36
552,Troitskoye,100,RU,2021-03-28 16:57:04,99,52.9821,84.6757,33.24,6.29
553,Nyurba,85,RU,2021-03-28 16:57:04,98,63.2842,118.3319,6.82,4.07
554,Ponta Do Sol,20,PT,2021-03-28 16:57:04,68,32.6667,-17.1,68.0,13.8
555,Buarcos,0,PT,2021-03-28 16:57:04,38,40.166,-8.8768,77.0,5.75
556,Fengzhen,99,CN,2021-03-28 16:57:05,28,40.4394,113.1536,34.84,4.03
557,Kendari,99,ID,2021-03-28 16:57:05,95,-3.945,122.4989,74.98,4.76
558,Ewa Beach,1,US,2021-03-28 16:57:06,68,21.3156,-158.0072,73.4,5.75
